2089	42	93475	93477	93478	93496	93500	93501	93502	93503	93504	93505	93506	93507	93508	93647	93662	94611	94621	94625	94638	94642	94643	94989	94991	94995	94996	96322	96324	97475	97481	97485	97486	97487	97488	97493	97494	97495	97496	97497	97501	97528	98279	98554	0	0	0	0	0	0	0	
2104	17	73946	73947	73948	74016	74017	74018	75793	75794	75795	75798	75806	75807	75808	75812	79260	79261	79262	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2105	7	75798	75802	75811	75812	79372	79373	79374	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2125	37	93340	93344	93345	93511	93513	93522	93633	93641	93646	93653	93654	93657	93661	93708	93981	93985	93991	93992	94172	94179	94290	94611	94658	94659	94666	94667	94669	94670	94671	94676	94677	95013	95018	95019	98201	98278	98554	0	0	0	0	0	0	0	0	0	0	0	0	
2126	41	93465	93466	93467	93468	93469	93470	93471	93472	93476	93477	93479	93495	93505	93507	93511	93522	93633	93646	93661	93662	94607	94611	94613	94619	94624	94625	95013	96315	96320	96321	96323	96324	98234	98273	98274	98275	98276	98277	98279	98554	99679	0	0	0	0	0	0	0	0	
2127	29	93461	93463	93464	93469	93473	93479	93497	93498	93499	93505	93662	94466	94483	94485	94486	94584	94588	94591	94592	96300	96307	96308	97530	97531	97533	98271	98272	98275	99679	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2128	27	93461	93462	93473	93497	93645	94448	94483	94484	94566	94572	94576	96300	96301	96302	96303	96304	97515	97516	97519	97520	97532	97533	97535	97536	97595	97618	97619	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2141	10	73948	73949	74018	74019	75817	75818	75819	75823	79262	79263	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2142	4	75822	75823	79374	79375	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2161	31	93514	93516	93521	93679	93702	93703	93709	93710	93711	94147	94148	94161	94162	94290	94660	94661	94662	94672	94678	94689	94690	94696	94697	94698	94699	94700	95111	95112	98206	98209	98295	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2162	43	93513	93514	93515	93521	93522	93633	93637	93640	93641	93646	93655	93656	93657	93661	93985	93986	94179	94286	94290	94297	94298	94299	94300	94301	94302	94671	94673	94678	94679	94699	95014	95015	95016	95017	95018	95021	95022	96537	96538	96539	98201	98209	98210	0	0	0	0	0	0	
2163	23	93522	93633	93646	93661	93986	93987	93988	94015	94596	94607	94608	94613	94614	94615	95020	95021	96310	96314	96315	98269	98270	99680	99681	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2164	20	93473	93497	93948	94583	94584	96293	96297	96298	96299	96307	96310	96325	96326	96327	97611	97616	97617	98270	98271	100364	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2165	32	93459	93460	93462	93473	93474	93494	93497	93644	93645	94470	94482	94484	94569	94570	94576	94577	96275	96330	97516	97534	97536	97612	97613	97614	97615	97617	98266	98267	98268	98301	99688	100364	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2178	18	73949	73950	74019	74020	75523	75826	75827	75828	75832	75884	75885	75889	75890	75891	77830	79255	79263	79264	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2179	7	75831	75832	75888	75889	79375	79376	79377	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2198	21	93509	93510	93514	93516	93517	93634	93635	93636	93643	94146	94157	94161	94668	94672	94674	94675	94690	94699	97458	98206	98208	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2199	25	93514	93634	93635	93636	93637	93640	94016	94018	94019	94285	94286	94699	95016	95022	95023	95024	95025	96505	96506	96507	96536	96538	96539	96540	96541	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2200	17	93970	93971	93988	94000	94015	94016	94023	94025	94595	94596	94597	94612	94615	96292	96294	96310	96536	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2202	20	96275	96276	96277	96328	96329	96330	96331	96340	96341	96342	96343	96344	96346	96347	96348	98299	98300	98301	99693	99694	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2203	12	93903	93909	96238	96239	96328	96341	96358	96360	96361	96362	98492	99678	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2215	17	75523	75524	75525	75892	75893	75896	75897	75898	75899	75900	75902	77830	77831	77832	79251	79254	79255	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2216	8	75893	75894	75895	75901	75902	77597	77598	79377	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2235	28	93509	93512	93517	93518	93520	93636	93642	93643	94021	94155	94156	94157	94158	94159	94160	96724	96771	98200	98205	98206	98207	98208	100366	100367	100368	100369	100370	100371	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2237	19	93969	93971	93972	93993	93995	94000	94001	94008	94025	94027	94595	94598	94612	96534	96535	96536	96542	97610	99682	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2239	18	96273	96274	96277	96328	96350	96351	96352	96354	96355	96356	98296	98297	98298	98300	99691	99692	99694	99695	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2240	24	93903	93906	93907	93908	95153	95155	95156	95170	95172	95173	95174	95175	96239	96240	96243	96251	96252	96255	96256	96328	98492	98493	99678	99695	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2252	17	75525	75526	75527	75903	75904	75905	75906	75929	75930	75931	75933	77832	77833	77834	79251	79252	79253	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2253	7	75906	75907	75932	75933	77598	77599	77600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
